Date,spot,position_open,mtm,cash,equity,rv20,delta_exposure,gamma_exposure,vega_exposure,theta_exposure
2025-10-28,687.0599975585938,True,-42.31027737171473,99878.92972872104,99836.61945134932,0.14096187982131853,-16.77699235723119,-2.0078497449367525,-104.80990894800432,32.54161351300896
2025-10-29,687.3900146484375,True,-15.029910143037739,99878.92972872104,99863.899818578,0.140832370581752,-17.32435135968701,-2.023123517957203,-101.54878722189409,32.79908191236165
2025-10-30,679.8300170898438,True,41.235215786173285,99878.92972872104,99920.16494450721,0.14762082660022638,-1.8431691170646691,-2.0267055636604816,-99.5723494449449,33.68298780236509
2025-10-31,682.0599975585938,True,56.47291689800085,99878.92972872104,99935.40264561903,0.1478456535288014,-6.17559678172665,-2.03939316382617,-96.94971665440897,34.653777192607734
2025-11-03,683.3400268554688,True,151.21408453966438,99878.92972872104,100030.1438132607,0.14756717779858644,-8.171308306172914,-2.0825749184037385,-86.27522998462402,35.57156496499978
2025-11-04,675.239990234375,True,153.63994993413002,99878.92972872104,100032.56967865517,0.1536972225813774,8.754252768640331,-2.046764791274949,-81.6151049220329,35.47734083849876
2025-11-05,677.5800170898438,True,205.56529819703115,99878.92972872104,100084.49502691807,0.1527700169176696,4.247216920600183,-2.070265762556864,-78.37468389661086,36.141929686320765
2025-11-06,670.3099975585938,True,138.65586060006692,99878.92972872104,100017.5855893211,0.15747515863563089,19.361067345514627,-2.0170044245503274,-72.60438862521094,35.3480453812618
2025-11-07,670.969970703125,False,0.0,100309.55824296756,100309.55824296756,0.11986431909100163,0.0,0.0,0.0,0.0
2025-11-10,681.4400024414062,False,0.0,100309.55824296756,100309.55824296756,0.12026055800016158,0.0,0.0,0.0,0.0
2025-11-11,683.0,False,0.0,100309.55824296756,100309.55824296756,0.11990234221582949,0.0,0.0,0.0,0.0
2025-11-12,683.3800048828125,False,0.0,100309.55824296756,100309.55824296756,0.11945344306257187,0.0,0.0,0.0,0.0
2025-11-13,672.0399780273438,False,0.0,100309.55824296756,100309.55824296756,0.13286501302672218,0.0,0.0,0.0,0.0
2025-11-14,671.9299926757812,True,0.0,100309.55824296756,100309.55824296756,0.13167458140955995,0.0,0.0,0.0,0.0
2025-11-17,665.6699829101562,True,49.772811687506646,100309.55824296756,100359.33105465506,0.1308347268873662,16.35092310672899,-2.085624072634784,-97.38572995271029,24.49319437221627
2025-11-18,660.0800170898438,True,-64.07016592084744,100309.55824296756,100245.48807704671,0.1338652447899405,28.07883188676544,-2.022356982920866,-91.18079927184348,23.41614842458838
2025-11-19,662.6300048828125,True,18.169711096837915,100309.55824296756,100327.7279540644,0.1338085478353553,23.16384328271766,-2.060565098537653,-90.18745493915294,24.560026461281275
2025-11-20,652.530029296875,True,-337.40496270566246,100309.55824296756,99972.15328026189,0.14160066882859698,43.18967179654113,-1.8931214020905518,-80.9125401468883,22.574714933724596
2025-11-21,659.030029296875,True,-107.57052354163719,100309.55824296756,100201.98771942592,0.14332250952200412,30.575203620774268,-2.001220022323078,-85.13258177324883,26.53298625280308
2025-11-24,668.72998046875,True,119.56272877604874,100309.55824296756,100429.1209717436,0.1471296669772679,11.189055893931416,-2.1183857854614696,-83.40445646898955,32.71235453922633
2025-11-25,675.02001953125,True,123.59378200863915,100309.55824296756,100433.1520249762,0.15133894458739033,-2.1856181790688103,-2.1481433227031834,-84.49612513030289,37.07619275270785
2025-11-26,679.6799926757812,True,90.94980878482772,100309.55824296756,100400.50805175239,0.15378905237484994,-12.05729400387816,-2.1537362448288597,-82.94859601278455,39.88853725042966
2025-11-28,683.3900146484375,True,132.7542186325701,100309.55824296756,100442.31246160013,0.14996089615376115,-19.764336154358674,-2.1995056588706063,-74.3086423919557,39.84924543184169
2025-12-01,680.27001953125,True,307.45939165365854,100309.55824296756,100617.01763462121,0.15045683103596277,-12.040087023856715,-2.237093910174176,-60.77871209779023,39.5305595335426
2025-12-02,681.530029296875,True,327.0761741090588,100309.55824296756,100636.63441707661,0.15045253253378227,-14.525250412637247,-2.2558254718825776,-56.72856698151696,40.11754822659568
2025-12-03,683.8900146484375,False,0.0,100660.75791770307,100660.75791770307,0.14424201479500962,0.0,0.0,0.0,0.0
2025-12-04,684.3900146484375,False,0.0,100660.75791770307,100660.75791770307,0.14385839668226935,0.0,0.0,0.0,0.0
2025-12-05,685.6900024414062,True,0.0,100660.75791770307,100660.75791770307,0.13756688166616945,0.0,0.0,0.0,0.0
2025-12-08,683.6300048828125,True,73.31486057357353,100660.75791770307,100734.07277827665,0.13835257948084925,7.182882016151365,-1.979840167189359,-103.3629644761291,28.37018443090725
2025-12-09,683.0399780273438,True,216.55997293177336,100660.75791770307,100877.31789063485,0.127277502252274,9.162364726173328,-2.0132341530324727,-93.02178019470239,24.20639283896106
2025-12-10,687.5700073242188,True,229.6123144266673,100660.75791770307,100890.37023212973,0.12916620543238966,0.1019584841927379,-2.039610012558331,-93.31586258082308,26.390744972118767
2025-12-11,689.1699829101562,True,247.19112531497558,100660.75791770307,100907.94904301804,0.12935898096779988,-2.9496055450791756,-2.0514557813391923,-90.70763781165765,27.011973233923804
2025-12-12,681.760009765625,True,339.6261502648528,100660.75791770307,101000.38406796793,0.12033473203859271,12.722321676774273,-1.9986822512202604,-77.21001941849094,21.22760276889701
2025-12-15,680.72998046875,False,0.0,101044.01492106235,101044.01492106235,0.12056071956175178,0.0,0.0,0.0,0.0
2025-12-16,678.8699951171875,False,0.0,101044.01492106235,101044.01492106235,0.11545021455106917,0.0,0.0,0.0,0.0
2025-12-17,671.4000244140625,False,0.0,101044.01492106235,101044.01492106235,0.118630564016083,0.0,0.0,0.0,0.0
2025-12-18,676.469970703125,False,0.0,101044.01492106235,101044.01492106235,0.12056132239548144,0.0,0.0,0.0,0.0
2025-12-19,680.5900268554688,True,0.0,101044.01492106235,101044.01492106235,0.10489444831965102,0.0,0.0,0.0,0.0
2025-12-22,684.8300170898438,True,69.78531239503951,101044.01492106235,101113.80023345738,0.10202433278823471,-8.877182514276011,-2.6657770916246286,-103.37473826892523,22.06809310818584
2025-12-23,687.9600219726562,True,158.10912029667747,101044.01492106235,101202.12404135903,0.09109424293329874,-17.0066476600509,-2.764408087168767,-92.96373613615367,19.12718710341614
2025-12-24,690.3800048828125,True,165.45780886845662,101044.01492106235,101209.4727299308,0.08658242464065175,-23.449799138079275,-2.821201272662659,-87.26618232805902,18.320564556300052
2025-12-26,690.3099975585938,True,227.38476344777965,101044.01492106235,101271.39968451014,0.08393394559642904,-22.59281891258646,-2.872843255898016,-78.9632142990674,17.440178609663384
2025-12-29,687.8499755859375,False,0.0,101373.79324729113,101373.79324729113,0.0833820258533608,0.0,0.0,0.0,0.0
2025-12-30,687.010009765625,False,0.0,101373.79324729113,101373.79324729113,0.08159809188514534,0.0,0.0,0.0,0.0
2025-12-31,681.9199829101562,False,0.0,101373.79324729113,101373.79324729113,0.08608457313695951,0.0,0.0,0.0,0.0
2026-01-02,683.1699829101562,True,0.0,101373.79324729113,101373.79324729113,0.08541681240792372,0.0,0.0,0.0,0.0
2026-01-05,687.719970703125,True,-27.29460541340245,101373.79324729113,101346.49864187773,0.08864807034544034,-13.321187057581335,-3.1795465343357185,-108.23095869555641,20.49683318893109
2026-01-06,691.8099975585938,True,-125.39056037394829,101373.79324729113,101248.40268691718,0.09077619174048858,-25.84222004181415,-3.0858537117879883,-105.50419717400521,22.284907373485463
2026-01-07,689.5800170898438,True,-47.14671474433487,101373.79324729113,101326.6465325468,0.09089037518608822,-18.768012607071956,-3.17039142893252,-103.28773401010008,22.073313623089668
2026-01-08,689.510009765625,True,-22.366149173593897,101373.79324729113,101351.42709811754,0.09078637751833508,-18.377399860613753,-3.202324526897922,-99.97634429530082,22.18656429864915
2026-01-09,694.0700073242188,True,-131.14631259286185,101373.79324729113,101242.64693469828,0.09076967729840861,-32.594276136503254,-3.106303100383116,-94.8224892907731,23.187302248914392
2026-01-12,695.1599731445312,True,-100.23451462650215,101373.79324729113,101273.55873266463,0.09060455383652723,-35.92344295838782,-3.1804623469999447,-84.55961921940516,23.94778087943963
2026-01-13,693.77001953125,True,58.76150281685568,101373.79324729113,101432.55475010799,0.08099259322508291,-31.856951036760872,-3.4413178344440256,-76.76521636166166,20.411919074717055
2026-01-14,690.3599853515625,True,158.78216585843035,101373.79324729113,101532.57541314956,0.08320372612957043,-19.813010717141932,-3.447820355379658,-73.77316262152632,20.18445916848961
2026-01-15,692.239990234375,True,136.70375064485683,101373.79324729113,101510.49699793599,0.08246380292329916,-26.014515910653497,-3.499736443114085,-70.52294032281934,20.72357143611686
2026-01-16,691.6599731445312,True,191.2330944510579,101373.79324729113,101565.0263417422,0.06965627695540573,-23.48779509881127,-3.548218921316018,-64.92081804367712,19.512909767036486
2026-01-20,677.5800170898438,True,164.12744960096825,101373.79324729113,101537.9206968921,0.10146894680595532,23.939267871449086,-3.1725262581949965,-53.4397259331751,23.11409432818181
2026-01-21,685.4000244140625,False,0.0,101593.3071713563,101593.3071713563,0.10734179735508943,0.0,0.0,0.0,0.0
2026-01-22,688.97998046875,False,0.0,101593.3071713563,101593.3071713563,0.10667395013496003,0.0,0.0,0.0,0.0
2026-01-23,689.22998046875,True,0.0,101593.3071713563,101593.3071713563,0.10548568505271473,0.0,0.0,0.0,0.0
2026-01-26,692.72998046875,True,37.27301733087529,101593.3071713563,101630.58018868718,0.1062947937220398,-6.7895660459055485,-2.5881681820499276,-106.97115673907673,23.580209119444245
2026-01-27,695.489990234375,True,13.923247934016558,101593.3071713563,101607.23041929031,0.10713892131696756,-13.735465645282535,-2.586975086739894,-104.89346091376524,24.782460047931178
2026-01-28,695.4199829101562,True,50.974591910234324,101593.3071713563,101644.28176326652,0.10614830288104166,-13.364663565342532,-2.6153019869498433,-100.94820441720324,24.550027039471995
2026-01-29,694.0399780273438,True,93.58465093235395,101593.3071713563,101686.89182228866,0.1063517915704203,-9.522619947553324,-2.63495980423645,-97.29314645237005,24.367612615547575
2026-01-30,691.969970703125,True,171.37085515659436,101593.3071713563,101764.67802651289,0.10306477952433037,-3.6765367228216714,-2.6600964421102398,-90.48997470221094,22.48422846287016
2026-02-02,695.4099731445312,True,194.06403405814814,101593.3071713563,101787.37120541444,0.10410020121151695,-12.141163670373079,-2.707114096735848,-81.78804301706553,24.27436115224616
2026-02-03,689.530029296875,True,235.64929044592162,101593.3071713563,101828.95646180221,0.10683293575044006,3.8804746064009352,-2.6419975141445082,-76.41885186698666,23.257639236250686
2026-02-04,686.1900024414062,True,246.6068070058789,101593.3071713563,101839.91397836218,0.10592504025868898,12.990611867869234,-2.5909497606271974,-69.82636327667645,21.581696358836627
2026-02-05,677.6199951171875,True,24.459965818044438,101593.3071713563,101617.76713717433,0.1140961341246416,34.96381377218046,-2.4999326090183343,-66.57951880725157,21.78192144293004
2026-02-06,690.6199951171875,True,87.06895924251228,101593.3071713563,101680.37613059882,0.1341962450866124,0.9631573601460441,-2.5992311976260862,-79.85109679554327,36.63893491294512
2026-02-09,693.9500122070312,True,187.33875487193217,101593.3071713563,101780.64592622823,0.1331950979470989,-6.856377903042821,-2.67718164330233,-67.07791900934409,38.28945985207008
2026-02-10,692.1199951171875,True,237.2988872429545,101593.3071713563,101830.60605859925,0.1333718056001075,-1.5904465187311645,-2.667249783386564,-61.39794738337869,37.61064065580749
2026-02-11,691.9600219726562,False,0.0,101864.4914566482,101864.4914566482,0.13320596255809372,0.0,0.0,0.0,0.0
2026-02-12,681.27001953125,False,0.0,101864.4914566482,101864.4914566482,0.14326524578687586,0.0,0.0,0.0,0.0
2026-02-13,681.75,True,0.0,101864.4914566482,101864.4914566482,0.14281210603407993,0.0,0.0,0.0,0.0
2026-02-17,682.8499755859375,True,114.83641468562666,101864.4914566482,101979.32787133384,0.14305975892988698,1.2731340356332943,-1.9401096580022723,-100.83017961149166,30.25602444930755
2026-02-18,686.2899780273438,True,330.86511314698015,101864.4914566482,102195.35656979519,0.12325406553196028,-4.643866039140715,-2.003538171324029,-87.13571886928162,23.882966890474293
2026-02-19,684.47998046875,False,0.0,102280.16896313583,102280.16896313583,0.11681019274325175,0.0,0.0,0.0,0.0
2026-02-20,689.4299926757812,True,0.0,102280.16896313583,102280.16896313583,0.11821269316322985,0.0,0.0,0.0,0.0
2026-02-23,682.3900146484375,True,-40.051810193905624,102280.16896313583,102240.11715294192,0.12370943847180269,18.468205292050516,-2.219457083504426,-102.77119579474159,24.18778565925617
2026-02-24,687.3499755859375,True,15.90023335042332,102280.16896313583,102296.06919648625,0.1252399137865983,7.45500603999163,-2.267143987951842,-104.23894713196844,26.82373168424879
2026-02-25,693.1500244140625,True,-4.9516826089814,102280.16896313583,102275.21728052685,0.12823649239545956,-5.655013289473737,-2.2766986917549628,-105.3242698017247,30.04175717425418
2026-02-26,689.2999877929688,True,26.5213332106498,102280.16896313583,102306.69029634648,0.12965975405423444,3.3688408627995328,-2.2794014431049137,-100.90016545084508,29.53582326688067
2026-02-27,685.989990234375,True,33.889046401890255,102280.16896313583,102314.05800953772,0.1304920780688499,11.221896352650157,-2.2677882869722032,-95.67885987445838,28.7580158112435
2026-03-02,686.3800048828125,True,127.12602918923466,102280.16896313583,102407.29499232507,0.13023349090243805,11.3449459177756,-2.3040608150907866,-84.58422095071087,29.248125746842263
2026-03-03,680.3300170898438,True,47.82283266718608,102280.16896313583,102327.99179580301,0.1319056195439352,25.47773327858386,-2.2398602068303672,-77.55537894406854,27.440440306975976
2026-03-04,685.1300048828125,True,159.25629122621388,102280.16896313583,102439.42525436204,0.1318709325610143,14.840113544901119,-2.3014868528558594,-76.76798027018981,29.652444500542874
2026-03-05,681.3099975585938,True,122.60365527387691,102280.16896313583,102402.77261840971,0.13223180524862538,23.945031954945083,-2.2661936217771803,-70.78925778346843,28.3210359964311
2026-03-06,672.3800048828125,True,-136.627420356554,102280.16896313583,102143.54154277928,0.13301467364623698,44.297591492174334,-2.180249563846475,-62.45166096854273,24.901337682066437
2026-03-09,678.27001953125,True,245.15104040174657,102280.16896313583,102525.32000353758,0.11720203721388589,31.476322149969434,-2.3569156215276226,-50.26788900427049,22.82947194802072
2026-03-10,677.1799926757812,True,245.05166915708872,102280.16896313583,102525.22063229293,0.11525108581732234,33.80216674243078,-2.4481657950480162,-47.362135772331904,22.803187025525897
2026-03-11,676.3300170898438,True,240.95034822335583,102280.16896313583,102521.11931135919,0.11512996140296633,35.68411881418852,-2.5507050000068263,-45.106392690120934,23.634943119641402
2026-03-12,666.0599975585938,True,-267.7830210003325,102280.16896313583,102012.3859421355,0.12548961160315414,62.96576067691431,-2.545628479484077,-41.713636409315455,23.427364214752163
2026-03-13,662.2899780273438,True,-459.18376440717276,102280.16896313583,101820.98519872865,0.11573912727047128,75.57965624933904,-2.4774446503257903,-32.63658621257927,16.480891415598894
2026-03-16,669.030029296875,True,30.152587650499374,102280.16896313583,102310.32155078634,0.12264978606036665,58.12017741916596,-3.4267610533421444,-33.50973469146423,32.78744751981223
2026-03-17,670.7899780273438,True,158.10960910641052,102280.16896313583,102438.27857224224,0.12298256045625222,52.52529990443979,-3.7725472571900434,-31.258360331717324,38.10757743751927
2026-03-18,661.4299926757812,True,-464.8153921922067,102280.16896313583,101815.35357094363,0.12929229377931148,86.18966088217601,-2.390772464378892,-15.26914658670836,19.05915050152231
2026-03-19,659.7999877929688,True,-593.2086335262142,102280.16896313583,101686.96032960962,0.12927959554441915,93.414683011478,-1.6449470060485527,-7.661575111068718,9.734612439074315
2026-03-20,648.5700073242188,False,0.0,100553.13719881952,100553.13719881952,0.13547018292062946,0.0,0.0,0.0,0.0
2026-03-23,655.3800048828125,False,0.0,100553.13719881952,100553.13719881952,0.140697192384596,0.0,0.0,0.0,0.0
2026-03-24,653.1799926757812,False,0.0,100553.13719881952,100553.13719881952,0.13640890629860486,0.0,0.0,0.0,0.0
2026-03-25,656.8200073242188,False,0.0,100553.13719881952,100553.13719881952,0.1337262001175137,0.0,0.0,0.0,0.0
2026-03-26,645.0900268554688,False,0.0,100553.13719881952,100553.13719881952,0.14417459411790326,0.0,0.0,0.0,0.0
2026-03-27,634.0900268554688,True,0.0,100553.13719881952,100553.13719881952,0.15235379242244204,0.0,0.0,0.0,0.0
2026-03-30,631.969970703125,True,93.21934693726917,100553.13719881952,100646.35654575679,0.15145037734090552,7.469419272837191,-1.9387470099902957,-94.7138957953311,28.490063854217574
2026-03-31,650.3400268554688,True,-553.5572558767427,100553.13719881952,99999.57994294277,0.189637897173921,-26.23731235647594,-1.6770364726371236,-106.43174854984443,44.908943429979495
2026-04-01,655.239990234375,True,-678.7919064512537,100553.13719881952,99874.34529236826,0.18995399685299355,-34.32780640416645,-1.622635388516196,-101.19614724674466,45.295010899823396
2026-04-02,655.8300170898438,True,-655.2750096212918,100553.13719881952,99897.86218919822,0.1898281842954244,-35.458980867451125,-1.6332827729204284,-97.94505587928556,45.72764447028058
2026-04-06,658.9299926757812,True,-568.9817858369089,100553.13719881952,99984.15541298261,0.18631578840737398,-41.67200955795861,-1.6791563253929154,-83.33543401395448,46.39668074423188
2026-04-07,659.219970703125,True,-506.00272102001964,100553.13719881952,100047.1344777995,0.18286545807001192,-42.695418932658676,-1.7143069902732302,-79.3710293931346,45.769509659977416
2026-04-08,676.010009765625,False,0.0,98919.67108630578,98919.67108630578,0.205745813307233,0.0,0.0,0.0,0.0
2026-04-09,679.9099731445312,False,0.0,98919.67108630578,98919.67108630578,0.20671916963882705,0.0,0.0,0.0,0.0
2026-04-10,679.4600219726562,True,0.0,98919.67108630578,98919.67108630578,0.19846576988597037,0.0,0.0,0.0,0.0
2026-04-13,686.0999755859375,True,85.151225109,98919.67108630578,99004.82231141478,0.19912686688144282,-5.850287179130792,-1.390309019146975,-105.74732084766616,43.21602954340092
2026-04-14,694.4600219726562,True,-9.982618986828129,98919.67108630578,98909.68846731895,0.20035352705297027,-17.324718813875112,-1.3763589599431496,-104.38291176374939,45.62241107502732
2026-04-15,699.9400024414062,True,-110.20859828819027,98919.67108630578,98809.4624880176,0.20147534648575957,-24.72967128506309,-1.3582477056572109,-101.51367273275756,47.09201267023876
2026-04-16,701.6599731445312,True,-14.540973135282798,98919.67108630578,98905.1301131705,0.19220131814842542,-27.20425587628037,-1.3897154587189846,-95.53607142867087,44.3439810822902
2026-04-17,710.1400146484375,True,-291.03992277493023,98919.67108630578,98628.63116353085,0.19365341343875664,-38.672879595027375,-1.3342211414552385,-91.29123322131105,45.6821070779477
2026-04-20,708.719970703125,True,35.58211877236559,98919.67108630578,98955.25320507814,0.17892670639451977,-37.23085577695551,-1.453944716565464,-79.08697807379377,41.948026621290694
2026-04-21,704.0800170898438,True,225.518551479675,98919.67108630578,99145.18963778546,0.18151951734168997,-30.31128739770178,-1.4828745606826073,-76.38620601663496,42.48580194282243
2026-04-22,711.2100219726562,True,-0.3573180347189009,98919.67108630578,98919.31376827107,0.18096570512171478,-40.7551872881888,-1.4689376839426485,-73.30643450377437,43.88689268550371
2026-04-23,708.4500122070312,True,140.85274827484895,98919.67108630578,99060.52383458063,0.18315740127420016,-36.58272815453834,-1.4995736719905672,-70.72691133187959,44.81183262689872
2026-04-24,713.9400024414062,True,84.44763501109432,98919.67108630578,99004.11872131687,0.16433950562711935,-45.038091268623845,-1.5970427075098148,-64.62471145499826,40.05373255213147
2026-04-27,715.1699829101562,True,281.68369293402924,98919.67108630578,99201.35477923982,0.14262294107351817,-46.628532134716245,-1.9308165369266665,-54.93040623171376,36.59190858932177
2026-04-28,711.6900024414062,True,468.49168372846003,98919.67108630578,99388.16277003424,0.14405049742279172,-39.453222040152895,-1.9670471103666962,-51.167414330064055,36.351059556824815
2026-04-29,711.5800170898438,False,0.0,99561.24088614054,99561.24088614054,0.11768758757446504,0.0,0.0,0.0,0.0
2026-04-30,718.6599731445312,False,0.0,99561.24088614054,99561.24088614054,0.11880044391096016,0.0,0.0,0.0,0.0
2026-05-01,720.6500244140625,True,0.0,99561.24088614054,99561.24088614054,0.11820897494719868,0.0,0.0,0.0,0.0
2026-05-04,718.010009765625,True,27.402545578566162,99561.24088614054,99588.6434317191,0.12189637574310573,8.343191341861967,-2.1725084856191796,-110.12165089174948,26.446065867936486
2026-05-05,723.77001953125,True,50.47104633784727,99561.24088614054,99611.71193247839,0.12167684422973679,-4.069308845314545,-2.205106127175559,-109.63866975871785,28.42041871164076
2026-05-06,733.8300170898438,True,121.99251935087574,99561.24088614054,99683.23340549142,0.10130792002302152,-26.552771053554412,-2.326881727729429,-95.49978422248675,23.389296963328142
2026-05-07,731.5800170898438,True,175.9195147864702,99561.24088614054,99737.16040092701,0.10420298060977347,-21.127929695258075,-2.3278415826625163,-93.61305525512486,23.994877420376724
2026-05-08,737.6199951171875,True,14.396195507951859,99561.24088614054,99575.6370816485,0.104084943001111,-34.9728725869079,-2.304184993008882,-90.69398259647717,25.446021500542216
2026-05-11,739.2999877929688,True,42.92471583290265,99561.24088614054,99604.16560197345,0.10209154615350562,-38.62945512346075,-2.38755077928659,-80.41863700862149,25.724875987717887
2026-05-12,738.1799926757812,True,0.0,99695.89532999095,99695.89532999095,0.09866272803538428,-35.770176604411866,-2.4743339924015992,-75.9138336602749,24.498107540138413
