spot_at_near_expiry,strategy_value,pnl
177.84975376129148,-3384.975376129148,-1021.9753761291481
178.2105037689209,-3421.050376892089,-1058.050376892089
178.5712537765503,-3457.1253776550293,-1094.1253776550293
178.9320037841797,-3493.2003784179697,-1130.2003784179697
179.29275379180908,-3529.2753791809077,-1166.2753791809077
179.65350379943845,-3565.3503799438454,-1202.3503799438454
180.01425380706786,-3601.425380706786,-1238.4253807067862
180.37500381469727,-3637.5003814697266,-1274.5003814697266
180.73575382232667,-3673.575382232667,-1310.575382232667
181.09650382995605,-3709.650382995605,-1346.650382995605
181.45725383758543,-3745.7253837585426,-1382.7253837585426
181.81800384521483,-3781.8003845214835,-1418.8003845214835
182.17875385284424,-3817.875385284424,-1454.8753852844238
182.53950386047364,-3853.950386047364,-1490.9503860473642
182.90025386810302,-3890.0253868103023,-1527.0253868103023
183.2610038757324,-3926.10038757324,-1563.10038757324
183.6217538833618,-3962.1753883361807,-1599.1753883361807
183.9825038909912,-3998.250389099121,-1635.250389099121
184.34325389862062,-4034.3253898620615,-1671.3253898620615
184.70400390625,-4070.4003906249995,-1707.4003906249995
185.06475391387937,-4106.475391387938,-1743.4753913879376
185.42550392150878,-4142.550392150878,-1779.550392150878
185.78625392913818,-4178.625392913818,-1815.6253929138184
186.1470039367676,-4214.700393676759,-1851.7003936767587
186.50775394439697,-4250.775394439696,-1887.7753944396964
186.86850395202634,-4286.850395202635,-1923.850395202635
